itemname	itemprice	size	brand
לחם הארץ שיפון פלוס	16.9		
לחם וויקנט	18.9		
לחם חיטה מלאה 750 ג	16.9		
לחם חיטה מלאה רמי לו	15.1		
לחם חצי מלא	12.7		
לחם טוסט אמריקה 500	13.9		
לחם כוסמין 100% 600	16.9		
לחם כוסמין וחיטה מלא	16.9		
לחם כוסמין קל 600 גר	16.1		
לחם ליבו אקסלוסיבי 1	16.8		
לחם מחמצת אגוזים וצי	18.9		
לחם מחמצת ארטיזנל חי	18.9		
לחם מחמצת ארטיזנל כו	19.9		
לחם מחמצת ארטיזנל כפ	18.9		
לחם מחמצת זיתי קלמטה	18.9		
לחם מחמצת חיטה מלאה	18.9		
לחם מחמצת טוסקני דגנ	18.9		
לחם מחמצת טוסקני כפר	18.9		
לחם מחמצת שיפון אגוז	18.9		
לחם מקמח מלא 750 גר	14.9		
לחם מרובע רמי לוי	15.1		
לחם משפחתי עם דגנים	15.6		
לחם סגנון אמריקה	14.9		
לחם עינן קל פרוס מחי	15.1		
לחם עננים מקמח מלא 7	15.5		
לחם עננים סגנון בריו	15.8		
לחם פרו 500 גר	21.9		
לחם פרו דל פחמימות 4	23.5		
לחם פשוט מלא 750 אנג	14.9		
לחם קל כוסמין בתוספת	18.9		
לחם קל כוסמין מלא 45	17.9		
לחם קל פרוס 100% קמח	14.9		
לחם שיפון 100%	16.5		
לחם שיפון 100% הארץ	16.9		
לחם שיפון גרעינים פר	11.9		
לחם שיפון וחיטה מלאה	16.9		
לחם שיפון כהה פרוס מ	11.9		
לחם שיפון עגול פרוס	11.9		
לחם שיפון של פעם כפר	11.9		
לחמית אגוזים אסם 160	8.9		
לחמית חיטה מלאה אסם	7.9		
לחמית חמישה דגנים אס	7.9		
לחמית כפרית עם דגנים	8.9		
לחמית ללא גלוטן 200	6.9		
לחמית שיפון אסם 250	7.9		
לחמניה ארוכה שומשום	2.9		
לחמניה ביס כוסמין מל	16.9		
לחמניה עם קמח מלא	4.0		
לחמניה שמיניה	5.0		
לחמניות 10יח בשקית	13.7		
לחמניות אמריקה ארוכו	16.9		
לחמניות אנג'ל 6 יחיד	10.9		
לחמניות אצבע ארוז 10	15.9		
לחמניות באניס 6יח 45	11.9		
לחמניות ביס עננים 40	16.7		
לחמניות המבורגר 4יח	13.7		
לחמניות המבורגר אריז	13.8		
לחמניות כוסמין 6 יח	14.9		
לחמניות כוסמין 6יח	14.7		
לחמניות כוסמין מלא 8	18.9		
לחמניות כפריות ארוכו	12.9		
לחמניות מיני 420 גרם	22.9		
לחמניות עננים 10יח	18.9		
לחמניות עננים סגנון	13.9		
לחמניות פשוט מלא 6 י	10.9		
לחמניות קשר 8יח	16.1		
לחמניית אצבע אנג'ל	2.0		
לחמניית המבורגר 360	12.9		
לחמניית נקניקיות 330	11.9		
לחמניית קשר	3.0		
ליגורי פסטה ניוקי סר	8.9		
ליגורי פסטה פרפלה מס	8.9		
ליגורי- לזניה מספר 1	19.1		
ליגורי- לינגוויני מס	8.9		
ליגורי- ספגטי מספר 3	8.9		
ליגורי- פנה ריגטה מס	8.9		
ליגורי- קסרצ'ה מספר	8.9		
ליגורי-פוזילי מספר 3	8.9		
ליון חטיף דגנים בטעם	14.9		
ליידי ספיד סטיק אלוו	19.9		
ליידי ספיד סטיק זירו	19.9		
ליידי ספיד סטיק פרו	19.9		
ליידי ספיד סטיק פרש	19.9		
ליידי ספיד סטיק קרבו	19.9		
לילי לבן מגה רול 24ג	47.9		
"לימבו פטל 125 מ""ל"	1.9		
לימון	8.8		
לימון ברשת	8.8		
לימון סיני	9.9		
לימוצ'לו וילה מסה כש	99.9		
לינדור בונבוניירה פי	38.9		
לינדור טבלה דארק 100	22.7		
לינדור טבלה מילק 100	22.7		
לינדור טבלה פיסטוק 1	22.7		
לינדט אקסלנס 100% 50	22.7		
לינדט אקסלנס 70% 100	22.7		
לינדט אקסלנס 70% מוצ	22.7		
לינדט אקסלנס 78% מוצ	22.7		
לינדט אקסלנס 85% מוצ	22.7		
לינדט אקסלנס פיסטוק	22.7		
לינדט אקסלנס קרמל הז	22.7		
לינדט אקסלנס שוקולד	22.7		
לינדט אקסלנס תפוז 10	22.7		
לינדט לה גרנד שוקולד	29.9		
לינדט לינדור בונבוני	38.9		
ליסטרין אדוונס 600 מ	17.9		
"ליסטרין טאגד 600 מ""ל"	17.9		
"ליסטרין טוטל 600 מ""ל"	17.9		
ליסטרין קול מינט 600	17.9		
ליפטון ילו תה שחור 1	15.9		
ליפטון פירמידה תה יר	18.9		
ליפטון תה ארל גריי 2	13.0		
ליפטון תה ירוק הדרים	16.9		
ליפטון תה ירוק קלאסי	24.9		
ליצ'י מובחר	9.9		
"ליקר בנדיקטין 750 מ"""	148.9		
ליקר פידג תאנים 700מ	59.9		
למברוסקו אדום יקבי כ	23.9		
למברוסקו לבן יקבי כר	23.9		
למברוסקו רוזה יקבי כ	23.9		
לנור כדוריות בושם ני	32.8		
לנור כדוריות בושם סח	32.8		
לנור כדוריות הבושם ב	24.9		
לנור מרכך מרוכז בניח	14.9		
לנור מרכך מרוכז ניחו	14.9		
לנור מרכך מרוכז רגיש	14.9		
לפתן דובדבנים חמוצים	10.0		
לפתניה לבן 25 יחידות	2.9		
לפתניה קרם 25 רמי לו	2.9		
לפתניה שקוף 25 יחידו	3.9		
לקט אפונה וגזר סנפרו	19.9		
לקט אפונה תפוחי אדמ	10.9		
לקט בורגול ופטריות	13.1		
לקט ירקות ים תיכוני	12.9		
לקט ירקות למרק רמילו	11.1		
לקט ירקות רמילוי 800	11.1		
לקט סלנובה 200 גרם ט	13.9		
לקט ערוגות 450 גרם ט	12.9		
לקקן בטעם גלידה יוגט	8.9		
לקקן יוגטה 216 ג	8.9		
לקקן יוגטה עם סוכריי	8.9		
לקקן סיליקון איכותי	9.9		
לקקן פיןפופ דובדבן 1	7.9		
לקקן פיןפופ צובע לשו	7.9		
לקקן צובע פה 504גר'	15.9		
לקקנים ממולאים טופי	15.9		
לרסן טונה מעושנת בשמ	17.9		
לרסן טונה מעושנת לימ	17.9		
לרסן סלט טונה מעושנת	14.1		
לרסן פילה הרינג ברוט	10.0		
לשון בקר קפוא חלק בר	39.9		
מאג 8*150ג דיאט יופל	34.2		
מאג גמבו	5.9		
מאג טרמי טליס דרדסים	39.9		
מאג רוזה	4.9		
מאגדת 3 מעדן קפוא חל	25.9		
מאגדת 4 ג'לי פופ לימ	9.9		
מאגדת 4 ג'לי פופ פיר	9.9		
מאגדת 4 גרניטה טעם ת	9.9		
מאגדת 4יח מיני מאוס	17.9		
מאגדת 5 שלגון וניל ו	24.9		
מאגדת 5יח 99 קלוריות	24.9		
מאגדת אייס לייט	23.9		
מאגדת באונטי חמישייה	15.9		
מאגדת גודיז 3 שוקולד	23.9		
מאגדת גלידל וניל עוג	23.9		
מאגדת גלידל שוקולד ע	23.9		
מאגדת גלידת בן& ג'רי	24.9		
מאגדת חטיפי חלבה באר	10.9		
מאגדת חטיפי קוקומן פ	15.9		
מאגדת חטיפי שוגי בטע	15.9		
מאגדת חטיפי שוגי שיש	15.9		
מאגדת טוויקס חמישייה	15.9		
מאגדת טילון בצק עוגי	24.9		
מאגדת טילוני דרדסים	26.9		
מאגדת טעמי חמישייה 2	19.9		
מאגדת יופלה תות 8יח	31.2		
מאגדת מארס חמישייה 2	15.9		
מאגדת מיני טוויסטר 8	27.9		
מאגדת מיני מגנום שקד	28.9		
מאגדת סניקרס חמישייה	15.9		
מאגדת פסק זמן רביעיי	19.9		
מאגדת רביעייה פושאפ	26.9		
מאגדת רביעיית גרניטה	9.9		
מאגדת רביעיית שוקולד	26.9		
מאגדת רפאלס פקאן 5יח	15.1		
מאגדת שלישייה בציפוי	9.9		
מאגדת שלישיית גלית ת	9.9		
מאגדת שמינייה מיני מ	14.5		
מאגדת שמינייה מעדן ו	14.9		
מאגדת שמינייה מעדן ש	14.9		
מאגדת שמיניית מולר מ	19.9		
מאגדת שמיניית קרחוני	9.9		
מאוורר 16' עמוד +טיי	79.9		
מאוורר 20 תעשייתי 3ב	99.9		
מאיר בייגל 300 גר בי	11.9		
מאיר בייגל בייגלה גד	10.9		
מאיר בייגל גריסיני ק	10.9		
מאיר בייגל מקלות גרי	10.9		
מאיר בייגל שטוח מלח	10.9		
מאיר בייגל שטוח ניגו	10.9		
מאיר בייגל שטוחלה שו	10.9		
מאיר בייגל שמיניות מ	10.9		
מאיר בייגלסמאש שברי	9.9		
מאמאמיה פיצה זיתים ע	24.9		
מאמאמיה פיצה מקסקנית	24.9		
מאמאמיה פיצה עם תירס	24.9		
מאסט בוקס	8.9		
מאסט צנצנת בטעם פירו	12.9		
מאסט קוביות בזוקה 86	13.9		
מאסטבטעם פירות מנטה	8.9		
מאסטר קפה וונילה פחי	6.9		
מאסטר קפה טירמיסו 24	6.9		
מאסטר קפה לאטה ללא ס	6.9		
מאסטר קפה לאטה פחית	6.9		
מאסטר קפה קולומביאני	6.9		
מאסטר שף איטריות בינ	5.5		
מאסטר שף איטריות דקו	5.5		
מאסטר שף איטריות דקי	5.5		
מאסטר שף חרדל לחיץ 2	9.9		
מאסטר שף מחית עגבניו	12.9		
מאסטר שף מיונז 483 ג	10.9		
מאסטר שף מיונז לייט	14.9		
מאסטר שף מיונז מתובל	7.9		
מאסטר שף ממרח שום לח	14.9		
מאסטר שף עגבניות קוב	19.9		
מאסטר שף עלי טורטיה	7.9		
מאסטר שף פירורי לחם	6.9		
מאסטר שף פרורי לחם פ	8.9		
מאסטר שף קרוטונים למ	14.9		
מאסטר שף קרוטונים לס	11.9		
מאסטר שף קרם קוקוס ק	9.9		
מאסטר שף רוטב טעם מי	16.5		
מאסטר שף רוטב טראיקי	11.8		
מאסטר שף רוטב טריאקי	8.0		
מאסטר שף רוטב סויה ב	10.5		
מאסטר שף רוטב צ'ילי	11.8		
מאסטר שף שקדי מרק 40	9.9		
מאסטר שף תבשיל אישי	5.9		
מאפה אגרול סיני 600	11.9		
מאפה בורקס תורכי תרד	13.9		
מאפה חיטה מקלונים טע	16.9		
מאפה חיטה קטנטניםן ט	14.9		
מאפה סיגר בשר 600 גר	11.9		
"מאפה סיגר תפו""א 600"	11.9		
מאפה פילו ממולא תרד	20.2		
מאפה פילסברי	54.0		
מאפים גדול 50יח חגיג	9.9		
מאפים קטן 50יח חגיגי	8.9		
מאפין חמישיות שוקו ו	13.0		
מאפינס במילוי שוקולד	16.1		
מאפרת זכוכית מעוצבת	5.9		
מארז 10 טושים דקים ד	9.9		
מארז 10 עטים כדוריים	9.9		
מארז 10 פיתות 1 קג	10.0		
מארז 12 סוללות אלקלי	14.9		
מארז 16 חלקים - 12 ע	8.9		
מארז 3 גלילי סלוטייפ	9.9		
מארז 3 מברשות שיניים	10.9		
מארז 3 מחברות ספירלה	10.9		
מארז 3יח מגבונים לני	21.9		
מארז 3יח מיץ תפוזים	10.9		
מארז 3יח מיץ תפוחים	10.9		
מארז 4 עטים איכותיים	14.9		
מארז 4לחמניות פרנה	11.9		
מארז 5 חב' טישו דו-ש	17.9		
מארז 6 גלילי סלוטייפ	7.9		
מארז 6 צנצנות זכוכית	9.9		
"מארז 60 מרקרים דו""צ"	49.9		
מארז 6שק פונצ' בננה	14.9		
מארז 7 חלקים - פלא0.	8.9		
מארז 7 קופסאות פלסטי	29.9		
מארז 8 דנונה מעודנת	20.2		
מארז 8 חב' טישו אישי	6.9		
מארז 9 עטי גליטר	19.9		
מארז אבוקדו ברשת	18.8		
מארז בובות דינוזאור	29.9		
מארז במבה חטיף בוטני	14.9		
מארז דוריטוס גריל 25	14.8		
מארז דוריטוס חמוץ חר	14.8		
מארז דנונה 8 יח 1.2	27.9		
מארז דנונה דיאט תות	27.9		
מארז הפסקת אוכל תנוב	10.5		
מארז וופל 640 גר רמי	15.1		
מארז זוג ליידי ספיד	27.9		
מארז זוג ספיד סטיק 1	27.9		
מארז זוג פלמוליב חלב	26.9		
מארז זוג פלמוליב שקד	26.9		
מארז זירו קולה 6 330	20.9		
מארז חותמות עגולות א	19.9		
מארז חטיף מרציפן נטו	26.9		
מארז חטיף פיטנס פירו	14.9		
מארז חטיף פריי תמרים	17.9		
מארז חטיף תמרים חמאת	19.9		
מארז חטיפי תמר מצופה	19.9		
מארז חצי בגט לבן 4 י	13.0		
מארז טורקי לדרך עם ה	20.9		
מארז טישו אישי טום ו	6.9		
מארז טישו אישי סמי ה	6.9		
מארז לחמניות ביס פרנ	13.5		
מארז לחמניות חלומית	12.9		
מארז לחמניות קשר 4יח	12.7		
מארז לילי ניר לח רבי	19.9		
מארז מאפין בטעם שוקו	13.0		
מארז מילקי קייק שמינ	21.0		
מארז מילקי שוקולד שמ	21.2		
מארז נייר ממחטות אף	12.9		
מארז נמס מנות אישיות	11.9		
מארז נרות נשמה (4 יח	8.9		
מארז סוכריות סודה 17	15.9		
מארז סיכות בטחון	5.9		
מארז סכין סנטוקו 12.	14.9		
מארז ספרייט בטעם לימ	20.9		
מארז פיתות עשירייה	15.7		
מארז פסטרמה 600 ג	29.9		
מארז פסטרמה הודו +סל	25.2		
מארז פסטרמה כפרית וס	26.5		
מארז ציטוס 20*10 ג	14.0		
מארז ציטוס איקס עיגו	14.0		
מארז ציטוס טעם גבינה	14.0		
מארז ציטוס קראנצ 30*	15.1		
מארז צלחות גלורי 8+8	18.9		
מארז קוקה קולה 6 פחי	20.9		
מארז קפה טורקי לדרך	16.9		
מארז קראנץ בר שוקו ו	14.9		
מארז רביעייה טונה בש	24.9		
מארז שישייה משקה אנר	14.9		
מארז שלוש מחברות ספי	10.9		
מארז שלישייה מגבונים	17.9		
מארז שלישיית בוקסר (	149.9		
מארז שמינייה יווני	25.9		
מארז שמינייה מולר סג	25.9		
מארז תפוציפס קידס 20	13.9		
מברג רב תכליתי	19.9		
מבריק ומחטא אנטרטיק	5.9		
מברשת אסלה מעוצבת ני	29.9		
מברשת אסלה סיליקון א	24.9		
מברשת אסלה פסטל מעוצ	9.9		
מברשת לאסלה ראטן	24.9		
מברשת לבקבוקים	7.9		
מברשת למנגל	9.9		
מברשת לניקוי מגהץ	5.9		
מברשת סיליקון איכותי	9.9		
מברשת פן ידית עץ אדו	16.9		
מברשת קולגייט טריפל	14.9		
מברשת שיניים 360 אופ	24.9		
מברשת שיניים 360 סנס	24.9		
מברשת שיניים אורביטו	9.9		
מברשת שיניים אקסטרה	9.9		
מברשת שיניים חשמלית	24.9		
מברשת שיניים ילדים ל	10.9		
מברשת שיניים לחניכיי	16.9		
מברשת שיניים לילדים	11.9		
מברשת שיניים מהבהבת	15.9		
מברשת שיניים סיבים ד	19.9		
מברשת שיער דיסני	10.9		
מבשם PREMIUM RSORT	15.9		
מבשם אויר סנו פרש הו	9.9		
מבשם בדים 500מל	12.9		
מבשם בדים ביץ' קלאב	19.9		
מבשם בדים לגונה 500	19.9		
מבשם בדים ניו בורן 5	19.9		
מבשם בדים סופט קלין	19.9		
מבשם ומרכך למייבש הכ	15.9		
מבשם כביסה ורוד רמי	12.9		
מבשם כביסה כחול רמי	12.9		
מבשם כביסה לבן רמי ל	12.9		
מבשם לבית - בריח מרכ	10.9		
מבשם נטול גז אושיין	8.9		
מבשם נטול גז בלוסום	8.9		
מבשם נטול גז לבנדר 3	8.9		
מבשם נטול גז פרש 350	8.9		
מבשר אויר בניחוח אור	9.9		
מגב אייפל סיליקון פט	54.9		
מגב אייפל ענק פטנט	34.9		
"מגב איכותי 43 ס""מ*12"	9.9		
"מגב איכותי 55 ס""מ"	14.9		
מגב אפור	19.9		
מגב הפיל	15.9		
מגב חד להב	19.9		
מגב חלון איכותי מחלי	7.9		
מגב לבן	19.9		
מגבוני טואלט לחים בו	14.9		
מגבוני לחים לתינוק ל	24.9		
מגבוני נייר טואלט לח	14.9		
מגבוני ניקוי כללי סנ	18.9		
מגבוני ניקיון שלישיי	14.9		
מגבוני קוויק דוחה אב	8.0		
מגבוני קוויק לניקוי	8.0		
מגבוני רצפה -רמי לוי	8.9		
מגבונים לחים בבישום	15.9		
מגבונים לחים בייבי ל	15.9		
מגבונים לחים בניחוח	18.9		
מגבונים לחים הפי דיי	19.9		
מגבונים לחים ליטופים	17.9		
מגבונים לחים ללא ביש	15.7		
