itemname	itemprice	size	brand
חטיף רפאלו 1/3 30 גר	6.2		
חטיף שומשום בתוספת סילאן טבעי 180 גרם	19.9		
חטיף שוקולד רושן קרם שקדים וקוקוס 38 גר	6.9		
חטיף שוקלד טעם וניל 45 גר	5.7		
חטיף שוקלד עם גבינה +שבבי שוקולד	5.7		
חטיף תירס בטעם גבינה 85 גרם	16.9		
חטיף תירס בטעם גבינת צדר 170 גרם HERRS	21.9		
חטיף תירס בטעם פיצה 85 גרם	16.9		
חטיף תירס בטעם קינמון 85 גרם	16.9		
חטיף תירס גבינה כחולה 170 גרם HERRS	21.9		
חטיף תמר במילוי חמאת שקד מצופה 150 גרם	22.9		
חטיף תמרים במילוי חמאת בוטנים 150 גרם	22.9		
חטיף תמרים במילוי חמאת קוקוס 150 גרם	22.9		
חטיף תמרים בציפוי שוקולד 150 גרם	22.9		
"חטיף תפו""א בטעם בצל ושמנת 50 גר A4"	9.9		
"חטיף תפו""א בטעם גבינה 50 גר A4"	9.9		
"חטיף תפו""א ברביקיו מתוק מתובל 120 גרם"	17.9		
"חטיף תפו""א מתובל 120 גרם"	17.9		
"חטיף תפו""א שמיר 120 גרם"	17.9		
"חטיף תפו""א שמיר 127.5 גרם"	17.9		
חטיפוני גזר 350 גרם	13.9		
חטיפי גבינה מעושן 75 גר	13.5		
חטיפי גבינה מעושן בטעם ברביקיו 75 גרם	13.5		
חטיפי דגנים פיטנס פירות יער 6*23.5 גרם	19.9		
חטיפי דגנים קראנץ בר שוקו וניל 6*25 גר	19.9		
חטיפי דובונים 100 גרם	14.5		
חטיפי פיצה גבינה מעדנות 650 גרם	34.9		
חטיפי פיצה זיתים 710 גר	34.9		
חטיפי פריכונים טורטיה חמוץ מתוק 60 גרם	9.5		
חטיפי פריכונים טורטיה תירס 60 גרם	9.5		
חטיפי קבנוס טירת צבי 120 גר	11.9		
חטיפי קבנוס רו	227.0		
חטיפי קרקר זעתר 300 גרם	17.5		
חטיפי קרקר מלוח 300 גרם	17.5		
חטיפי קרקר פיטנס טין מיני כפרי 150 גר	14.5		
חטיפי קרקר פיטנס טין מיני רוזמרין 150 גר	14.5		
חטיפי קרקר שומשום 300 גרם	17.5		
חטיפי תירס טבעול 657 גר	37.9		
חטיפי תמר במילוי ח.קשיו מ.שוקולד 150 גרם	22.9		
"חטיפי תפ""א בטעם פטריות שנטרל ליוקס 125 ג"	18.9		
"חטיפי תפ""א לייס בטעם בייקון בגריל 130 גר"	20.9		
"חטיפי תפ""א לייס בטעם בצל 130 גרם"	20.9		
"חטיפי תפ""א לייס בטעם ברביקיו 130 גרם"	20.9		
"חטיפי תפ""א לייס בטעם גבינה 130 גרם"	20.9		
"חטיפי תפ""א לייס בטעם גבינה ובצל 120 גרם"	20.9		
"חטיפי תפ""א לייס פטריות יער בשמנת 130 גר"	20.9		
"חטיפי תפ""א לייס שמנת ועשבי תיבול 120 גר"	20.9		
"חטיפי תפ""א שמנת חמוצה ובצל ליוקס 125 גר"	18.9		
חטיפים/מתוקים 8.9 שח ל100 גר	89.0		
חיוכים וניל 600 גרם	24.9		
חיוכים שוקו 600 גרם	24.9		
חיטה 500 גרם	6.9		
חיטה ללא לוגו 500 גרם	6.9		
חיטת פריקי 500 גרם	13.4		
חילבה	115.9		
חילבה (180) אלטמן בדצ	149.9		
חימר ירוק 250 גר	27.9		
חימר ירוק אורגני 400 גרם	51.9		
חינקלאני 600 גרם	38.9		
חינקלי בשר בקר וכבש 800 גרם	59.9		
חינקלי קלאסי במילוי בשר 500 גרם	39.9		
חיתולי בייביסיטר סטנדרט מידה 5 36 יח	39.9		
חיתולי בייביסיטר סטנדרט מידה 6 34 יח	39.9		
חיתולי האגיס ליטל בייביס מידה 2 42 יח	41.9		
חיתולי פמפרס בייבי דריי מידה 2 43 יח	38.5		
חיתולי פמפרס בייבי דריי מידה 5 27 יח	38.5		
חיתולי פמפרס בייבי דריי מידה 6 24 יח	38.5		
חיתולי פמפרס פרימיום מידה 5 24 יח	37.9		
חיתולי פמפרס פרימיום מידה 6 22 יח	37.9		
חלב דל שומן בקרטון+פקק 1 ליטר 1%	6.85		
חלב טרי דל לקטוז 1 ל	7.9		
חלב טרי מהגולן 3% בקרטון 1 ליטר	7.28		
חלב טרי נטול לקטוז 2% 1 ליטר	10.5		
חלב יטבתה 3% מועשר 2 ליטר	18.4		
חלב מועשר יוטבתה בבקבוק 1% 1 ליטר	9.7		
חלב מועשר יוטבתה בבקבוק 3% 1 ליטר	9.2		
חלב מרוכז 370 גרם	11.9		
חלב מרוכז מבושל 370 גרם פחית	14.5		
חלב מרוכז ממותק 500 גר דרבנסקיה	12.4		
חלב מרוכז ממותק 8.5% 370 גר SLADOSVIT	16.5		
חלב מרוכז ממותק בתוספת שומן צמחי 1 ליטר	19.9		
חלב מרוכז ממותק בתוספת שומן צמחי 370 גרם	11.4		
חלב מרוכז ממותק דוי פק רוגציוב 280 גרם	13.5		
חלב מרוכז ממותק דוי פק רוגציוב 380 גרם	16.9		
חלב מרוכז ממותק וילי פוד 397 גר	13.2		
חלב נטול לקטוז 2% בבקבוק 1 ליטר	9.9		
חלב נטול לקטוז מועשר בוויטמין D 2% 1 ל טרה	11.6		
חלב נטול לקטוז מועשר בוויטמין D 2% 1.5 ל	14.8		
חלב נטול לקטוז מועשר בחלבון 2% שומן	14.9		
חלב עיזים 3% 1 ליטר	18.2		
חלב עיזים בקרטון 1ל	20.9		
חלב עיזים מלא 3.6% שומן 1 ליטר	18.5		
חלב עמיד 3.2% שומן 1 ליטר	13.9		
חלב קוקוס 500 מל	13.9		
חלב קרטון+פקק 3% תנובה 1 ליטר	7.28		
חלב של פעם 3.5% 1 ל	9.1		
חלבה בטעם מלבי 500 גרם	15.9		
חלבה במשקל	60.0		
חלבה חמניות בטעם וניל 200 גרם	5.9		
חלבה חמניות עם בוטנים 200 גרם	5.9		
חלבה חמניות עם פרוקטוזה 200 גרם	7.9		
חלבה מסולסלת 500 גרם	23.9		
"חלבה משומשום מלא ללת""ס 350 גרם"	20.9		
חלבון Whey עוגיות G.	134.9		
חלה בריוש ראובנס 500 גרם	30.9		
חלה פלוס ודש 500 גרם	15.9		
חלומי 200 גר	30.9		
חלונית סנט מוריץ לניקוי חלונות 1 ליטר	6.9		
חלונית סנט מוריץ סיליקון פרוטקטור 1 ליטר	10.9		
חליטה גלילית ויסוצקי 25 שקיקים	19.9		
חליטה גרבה מטה 500 גרם CAMPESINO	14.9		
חליטה גרינפילד פירות יער ברי סאנסט 25 שק	13.9		
חליטה ירושלמית ויסוצקי 25 שקיקים	21.9		
חליטה מדברית ויסוצקי 25 שקיקים	19.9		
חליטה צמחים דובדבן -25 שקיות	13.9		
חליטה קרה בטעם אבטיח נענע ויסוצקי 45 גר	29.9		
חליטה שקדים ודובדבנים 25 שק DALAI	11.9		
חליטה תה גרינפילד סאמר בוקט 25 שקי	13.9		
חליטה תה גרינפילד ריץי קמומיל 25 שקי	13.9		
חליטת הילולי פירות 25 שקיקים גן קסום	19.9		
חליטת חמדת הפקאן 25 שק	19.9		
חליטת לימונית לואיזה גן קסום 50 שקיקים	38.9		
חליטת סנגריה 15 שקיקים	24.9		
חליטת פירות היער 25 שקיקים גן קסום	19.9		
חליטת צמחים 20 שקיקים HERBS	13.4		
"חליטת צמחים נענע פומפדור כשל""פ"	21.9		
חליטת צמחים20 שקיקים CHAMOMILE	13.4		
חליטת קינמון וניל 25 שקיקים	19.9		
חליטת קמומיל 25 שקיקים הגן קסום	19.9		
חליטת קמומיל 28 גרם בונומלי	18.9		
חליטת קמומיל בבונג גן קסום 50 שקיקים	38.9		
חליטת קמומיל ודבש 25 שקיקים גן קסום	19.9		
חליטת קמומיל ולואיזה 25 שק הגן הקסום	19.9		
חליטת קמומיל ולימונית 25 שק הגן הקסום	19.9		
חליטת קמומיל ונענע 25 שקיקים גן קסום	19.9		
חליטת קסם הקינמון 25 שקיקים גן קסום	19.9		
חליטת שומר 25 שקיקים גן קסום	19.9		
חליטת תה לימון גינגר 20 שק גרינפילד 40ג	13.9		
חליטת תה נענע קמומיל 20 שק. גרינפילד 30ג	13.9		
חליטת תה פירות אדומים 20 שק. גרינפילד 30	13.9		
חליפניו קיץ ירוק חריף 210 גר	26.9		
חלת כוסמין	19.9		
חלת שמרים	16.9		
חמאה 82.5% פרמה 200 גר	15.5		
חמאה איטלקית 100 גרם	10.5		
חמאה איטלקית מלוחה 100 גרם	10.5		
חמאה גימיטוס 200 גר	16.9		
חמאה גר 200 ROSHEN 82.5%	15.5		
חמאה מהדרין 200 גר	11.8		
חמאה מלוחה 200 גר	18.9		
חמאה צרפתית 100 גר פלשארד	10.9		
חמאה צרפתית 200 גר	19.9		
חמאה צרפתית 250 גרם ECHIRE	29.9		
חמאה צרפתית פלאשרד במשקל	75.0		
חמאה צרפתית פרזידנט 200 גרם	18.5		
חמאת בוטנים 500 גרם	17.9		
חמאת בוטנים 510 גרם	15.9		
חמאת בוטנים אורגני אול גוד 510 גרם	22.9		
חמאת בוטנים ב.ד 350 גרם	15.9		
חמאת בוטנים חלקה 350 גר Calve	24.9		
חמאת בוטנים חלקה 454 גר JIF	22.9		
חמאת בוטנים טבעית 100% 510 ג המיניונים	15.9		
חמאת בוטנים טבעית בט	26.9		
חמאת בוטנים עם שברי בוטנים 454 ג JIF	22.9		
חמאת בוטנים עם שברי בוטנים 500 גרם	17.9		
חמאת בוטנים עם שברי בוטנים 510 גרם	15.9		
חמאת בוטנים קראנצי 510 גרם	15.4		
חמאת בוטנים קראנצית אורגני אול גוד 510 ג	22.9		
חמאת בוטנים קרמי 510	16.4		
חמאת גי 450 גרם	118.9		
חמאת כמהין 120 גרם	26.9		
חמאת קשיו לבן 300 גרם	30.9		
חמאת שקדים 300 גר - כרם	24.9		
חמד לייט 5% גביע 250גר	22.9		
חמוציות 250 גר	17.9		
חמוציות 300 גר	18.9		
חמוציות אושן ספריי קליית גת בשקית 170 גרם	17.6		
חמוציות במשקל	80.0		
חמוציות בציפוי שוקולד חלב 180 גרם	19.9		
חמוציות בר 250 גר	19.9		
חמוציות ברכז תפוחים ללא סוכר 250 גרם	25.9		
חמוציות חתוך ברכז תפ	79.0		
חמוציות מסוכרות 250 גרם ששון הקולה	10.0		
חמוציות מרוסקות עם סוכר 360 גר	19.9		
חמוצים ב-4.90 שח ל-100 גר	49.0		
חמוצים ב-6.90 ₪ ל-100 גר	79.0		
חמוצים בטעם ביתי 700גר	19.9		
חמניה ושקדים ללתס	36.9		
חמניה מקולף	59.0		
חמניה מקולפת 300 גר	14.2		
חמצוצים 4 טעמים טבעי 40 גרם	9.1		
חמצוצים 4 צבעים טבעי 100 גרם	14.5		
חמצוצים בטעם פירות יער 100 גר PASKESZ	14.5		
חמצוצים דובדבן חמוץ 50 גרם	9.1		
חמצוצים ממולא תות שדה פשקס 125 גר	15.9		
חמצוצים רחב פטל 115 גרם	17.5		
חמצוצים רחב תות 115 גרם	17.5		
חמצוצים רחב תפוח 115 גרם	17.5		
חמציץ	9.9		
חסה לאליק הידרופונית	14.9		
חסה לאליק טרה מיה	14.9		
חסה לליק	14.9		
חסה משי יחידה	14.9		
חסה סלנובה טרה מיה	14.9		
חסה עגולה	4.9		
חסה ערבית	4.9		
חסה ערבית אורגנית	6.9		
חסה פקצוי	12.9		
חסה רומית נספק	12.9		
חצאי אפרסקים בסירופ קל 820 גרם	10.4		
חצאי זיתים ירוקים זיתא 190 גר	20.9		
חצאי זיתים עם עגבניות ושום זיתא 190 גר	19.9		
חצאי זיתים שחורים קלמטה בית השיטה 275 ג	18.9		
חצי חצי קרם למריחה וממרח חלב השחר 350 ג	12.5		
"חצי מאלבק אלאמוס (קאטנה זפאטה) 375 מ""ל"	29.9		
חצי תפוח לדבש זהב	44.9		
חצי-חצי מיני אגוזי וטעמי 351 גרם	38.9		
חציל בטעם כבד 200 גר	15.5		
חציל בטעם כבד 400 גרם	16.5		
חציל בלאדי	9.9		
חציל במיונז 160 גרם	7.2		
חציל במיונז ביתי 200 גר	13.2		
חציל יווני עם שמן זית נזין 450 גרם	23.9		
חציל ממולא אורז תומר 400 גרם	15.9		
חציל מרוקאי 200 גר	15.5		
חציל על אש 200 גר	13.2		
חציל על אש בטחינה 200 גר	13.2		
חציל פיקנטי אחלה 500 גרם	16.9		
חציל תאילנדי 200 גר	15.5		
חצילים	8.9		
חצילים איסיס 720 גרם	20.9		
חצילים במיונז 500 גר	16.5		
חצילים במיונז מהמטבח של אמא 600 גרם	18.5		
חצילים מוחמצים 320 גרם בית השיטה	16.5		
חצילים מטוגנים בסגנון הונגרי 480 גר EKO	14.9		
חצילים מקוצץ 720 גרם	24.9		
חצילים קלויים על האש 650 גרם SERA	13.9		
חרב בועות סבון קטן דיספלי	5.9		
חרדל 180 גרם	13.5		
חרדל 195 גרם STOLICHNAEA	7.9		
חרדל אנגלי קולמנט 100 גרם	16.5		
חרדל בסגנון דיזון 470 גר	11.9		
חרדל גרגירים 360 גרם	21.9		
חרדל דיגון 360 גרם	22.9		
חרדל דיגון 370 גרם (חלק)	13.5		
חרדל דיזון 370 גרם	14.9		
חרדל דיזון אורגני 200 גר	16.9		
חרדל דיזון אורגני עם גרגירים 200 גר	16.9		
"חרדל דיזון ביסטר חלק 250 מ""ל"	13.9		
חרדל דיזיון 350 גרם	16.5		
חרדל דיזיון 370 גר	13.9		
חרדל הולנדי מקורי גרגירים 335 גרם	16.9		
חרדל הולנדי מקורי חלק קרמי 335 גרם	18.9		
חרדל היינץ לחיץ 255 גרם	12.5		
חרדל חזק רונה 210 גר	8.3		
חרדל לחיץ ריין דיזיון 265 גרם	18.5		
חרדל לימבורג 235 גרם	13.9		
חרדל צהוב במשקל	49.0		
חרדל צהוב קלאסי 226 גר Frenches	17.5		
חרדל צרפתי חלק אורגני 200 גרם	16.9		
חרדל רוסקיה 140 גרם	7.7		
חרדל רוסקיה 190 גרם מחייב	10.3		
חרוזית ירוק יבנה 540 גרם	14.9		
חרוזית קלמטה 275 גרם בית השיטה	16.9		
חתיכות אננס בסירופ דל מונטה 435 גרם	9.9		
חתיכות דיונון ברוטב אמריקאי 115 גר	12.9		
חתיכות פילה דג הרינג מומלח בשמן מצונן	57.9		
חתיכות פילה דג הרינג סקנדינבי מלוח בשמן	36.9		
חתיכות פילה דג הרינג סקנדינבי מלוח מצונן	22.9		
חתיכות פילה דג הרינג סקנדינבי מלוח עם בצל	22.9		
חתיכות פילה הרינ גמומלח בשמן 1000 גרם	52.9		
חתיכות פילה הרינג בשמן 150 גרם	11.9		
חתיכות פילה הרינג בשמן 500 גרם	36.9		
חתיכות פילה הרינג מומלח בשמן מצונן 300 ג	28.9		
חתיכות פילה הרינג מומלח בשמן מצונן עם תב	36.9		
חתיכות פילה הרינג מומלח עם בצל בשמן 150	11.9		
חתיכות פילה הרינג מלוח 200 גר	20.9		
חתיכות פילה הרינג מלוח בשמן XXL 500 גרם	36.9		
חתיכות פילה הרינג מלוח מצונן 260 גר	24.9		
חתיכות פילה הרינג מלוח מצונן בצל 260 גר	24.9		
חתיכות פילה הרינג מלוח מצונן תבלין 260גר	24.9		
חתיכות פילה הרינג מתובל מלוח בשמן 400 גר	36.9		
חתיכות פילה הרינג סקנדינבי מומלח בשמן	36.9		
ט.פלייטקס עם מוליך ספורט סופר 18 יח	26.9		
טאפאס שרימפס 160 גרם	32.9		
טאפס שכונתי 125 גר	22.5		
טאפס שכונתי במשקל	179.0		
טאצ אשפתון עבה 50 יחידות	17.9		
טאצ מגבוני טואלט לחים מארז שלישייה	17.9		
טאצ מטליות לחות לניק	21.9		
טאצ שקיות אוכל רב תכליתיות 250 יחידות	16.9		
